Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
142.6826711,2.62,-0.5,0,-67.63,23.56,-43.76,34.25,15.86,42.1,RUN
142.7928042,1.49,0,0.15,-91.13,72.39,24.11,35.34,20.09,40.22,RUN
142.9036074,0.1,0.16,-0.21,-28.87,-7.39,15.99,34.63,22.09,39.92,RUN
143.0131471,0.08,0.07,-0.09,35.71,-29.91,-8.73,35.63,21.63,38.43,RUN
143.1233561,1.94,0.68,0,78.43,44.56,4.15,35.95,20.17,39.27,RUN
143.2322114,0.43,0.01,0.01,73.85,7.39,-3.91,34.96,14.81,42.14,RUN
143.3413069,-0.25,-0.12,-0.13,16.3,-25.27,-31.25,34.31,14.4,43.27,RUN
143.4512746,2.5,0.09,0.11,-43.15,28.75,-28.87,36.22,17.21,40.3,RUN
143.56107,0.92,-0.12,-0.1,-62.74,-2.93,27.4,33.9,20.81,41.32,RUN
143.6720214,-0.07,0.06,-0.21,-48.83,18.74,5.43,33.58,21.4,40.34,RUN
143.7818532,3.59,0.97,-0.1,-1.71,24.78,5,34.63,20.37,39.26,RUN
143.8922806,1.37,-0.24,0.24,42.6,109.13,17.82,35.57,17.16,40,RUN
144.001498,0.09,-0.17,-0.09,33.87,-14.22,6.23,33.83,14.54,42.66,RUN
144.1109324,0.72,-0.38,0.13,5.25,-61.65,-31.62,35.16,14.25,40.93,RUN
144.2202051,2.11,-0.04,0.19,-84.9,53.1,-2.56,35.47,18.53,39.89,RUN
144.3304656,0.39,0.19,-0.06,-53.28,-17.7,14.4,34.86,22.2,39.78,RUN
144.4402509,-0.19,0.08,-0.19,12.51,-28.2,-4.21,35.18,22.69,37.71,RUN
144.5503776,2.22,0.73,-0.28,50.78,-58.23,7.51,35.25,22.45,39.34,RUN
144.6591375,0.89,0.02,-0.06,51.64,25.63,-5.49,34.47,16.98,41.88,RUN
144.7696259,0.11,-0.12,-0.1,56.09,-32.47,-11.11,33.25,15,41.53,RUN
144.8794675,2.46,0.5,0.2,-74.65,34,-32.17,35.03,14.87,40.64,RUN
144.9887216,1.24,0.01,0.14,-92.04,58.9,41.32,34.18,19.49,41.78,RUN
145.0979807,0.02,0.17,-0.22,-26.67,-0.24,12.21,33.15,21.33,41.11,RUN
145.2082303,0.4,0.34,-0.15,29.3,-15.75,-13.67,34.06,21.53,39.69,RUN
145.3185606,1.65,0.57,-0.34,103.09,22.28,2.2,34.8,20.3,40.2,RUN
145.4276829,0.35,-0.04,-0.01,42.3,11.05,8.54,32.52,16.47,42.43,RUN
145.5379853,-0.07,-0.27,-0.24,-1.22,-48.28,-19.17,32.79,13.94,41.44,RUN
145.6480319,2.16,-0.09,-0.05,-39.18,-45.47,-5.86,33.84,19.4,40.67,RUN
145.7577934,0.79,0.09,-0.11,-69.89,3.97,9.7,33.95,23.01,40.44,RUN
145.8678045,-0.17,-0.04,-0.18,20.51,-17.33,5.92,33.76,22.63,38.62,RUN
145.9782078,2.2,0.53,-0.37,48.71,4.64,12.08,33.64,21.47,39.97,RUN
146.086874,1.06,0.11,0,31.43,39.61,7.63,33.39,15.59,41.71,RUN
146.1958058,-0.07,-0.26,-0.06,60.12,-33.94,-17.58,31.71,13.26,43.6,RUN
146.3057439,1.92,-0.18,-0.15,-42.05,7.87,-28.2,33.53,12.32,40.25,RUN
146.4164574,1.55,0.07,0.04,-99.91,13.98,-3.17,33.87,19.42,41.04,RUN
146.5253823,0.16,0.17,-0.22,-43.21,3.97,0.43,33.56,22.51,41,RUN
146.6340556,0.15,0.01,-0.11,31.74,-39.12,-16.6,34.13,21.61,39.72,RUN
146.7443874,2.68,0.47,-0.09,83.25,-32.41,1.22,34.88,19.71,39.49,RUN
146.8544028,0.66,0.03,0.05,59.63,4.64,8.18,35.06,14.2,40.86,RUN
146.9645352,-0.19,-0.22,-0.17,34.61,-32.78,-15.01,34.28,11.71,39.77,RUN
147.075227,2.4,0.38,0.17,-43.21,-12.08,-35.89,35.52,16.41,39.79,RUN
147.1851659,1.36,0.15,0.08,-91.67,-3.17,27.59,34.75,19.65,40.27,RUN
147.2955976,0.09,0.18,-0.21,-32.71,26.67,7.39,34.35,21.56,39.01,RUN
147.4061322,1.77,0.52,0.09,67.44,-10.5,-12.33,35.41,21.15,37.61,RUN
147.5161507,1.57,-0.05,-0.14,93.69,57.13,8.85,35.24,18.53,38.53,RUN
147.6252983,0.38,-0.05,0,41.2,13.37,-2.2,34.59,14.17,41.58,RUN
147.7338135,-0.19,-0.36,-0.27,15.5,-31.31,-21.67,34.74,13.01,40.34,RUN
147.8436775,2.49,-0.06,0.05,-36.74,-27.95,-14.34,33.75,17.57,42.7,RUN
147.9545107,0.78,-0.03,-0.1,-78.37,12.57,7.02,33.48,20.06,41.71,RUN
148.0641448,-0.24,0,-0.21,26.31,-46.26,-2.38,33.18,21.46,39.79,RUN
148.1752582,1.73,0.24,0.44,-1.95,11.11,35.89,34.78,20.21,38.68,RUN
148.2846355,1.34,0.15,0.04,66.16,16.24,20.75,34.16,16.35,41.21,RUN
148.3960342,0.33,-0.09,-0.05,22.58,-4.52,12.51,33.57,12.16,41.06,RUN
148.5061908,0.63,-0.31,0.02,-24.23,-68.3,-25.45,35.83,12.34,37.18,RUN
148.6159079,2.08,-0.22,0.22,-85.51,60.85,6.65,35.36,16.83,39.93,RUN
148.7254732,0.17,0.22,-0.18,-24.17,-21.3,10.86,34.01,20.26,38.53,RUN
148.8347192,-0.26,0.04,-0.05,31.8,-47.42,-9.64,34.63,20.9,38.78,RUN
148.9447076,1.92,0.42,-0.35,26.43,-63.11,5.86,34.64,20.39,38.59,RUN
149.0549603,0.85,0.09,0.08,66.16,14.22,8.3,34.57,15.95,39.65,RUN
149.1635358,0.12,-0.09,-0.02,42.11,-14.65,-9.34,34.74,11.5,39.95,RUN
149.2749698,2.23,-0.2,-0.09,-81.05,51.33,-43.33,35.3,13.89,39.09,RUN
149.3848302,1.65,-0.08,0.19,-82.03,46.88,24.9,33.64,17.79,41.28,RUN
149.495059,0.34,0.13,-0.1,-90.33,21.73,6.35,32.86,19.35,40.49,RUN
149.6055326,0.17,0.17,-0.15,54.87,-92.65,-13.79,34.4,20.87,38.7,RUN
149.7151268,2.02,0.57,-0.06,81.36,68.66,0.73,35.62,19.6,38.49,RUN
149.8250437,-0.05,-0.08,0.12,87.52,-37.96,-3.48,33.62,11.02,40.99,RUN
149.9355004,-0.08,-0.14,0.03,84.41,-169.31,-37.6,36.67,11.56,38,RUN
150.0452852,2.68,0.28,0.7,-43.46,109.8,-17.33,35.31,16.14,40.95,RUN
150.154896,0.74,0.09,0.13,-42.05,-42.6,17.7,33.53,17.47,41.69,RUN
150.2648008,-0.18,-0.02,0.1,47.36,-83.19,-5.49,34.47,18.44,39.67,RUN
150.3762004,3.19,0.43,-0.02,-35.03,142.21,32.35,38.7,17.82,36.19,RUN
150.4858136,1.57,-0.02,0.18,104.74,-23.25,13.06,34.7,15.53,41.3,RUN
150.5960681,-0.38,-0.23,0.05,39.49,-22.52,-31.13,35.62,10.42,40.28,RUN
150.7048509,0.55,-0.38,0.13,-68.24,55.42,19.53,36.04,11.79,40.22,RUN
150.8145416,1.85,-0.21,0.04,-94.42,-17.21,3.3,34.07,15.72,40.45,RUN
150.9255157,0.26,0.16,-0.04,-86.55,5.43,12.63,34.25,18.48,41.96,RUN
151.0336897,-0.14,0.02,-0.42,-22.83,-0.06,-13.61,35.85,20.8,39.7,RUN
151.1440508,2.02,0.3,-0.23,57.98,0.43,33.33,34.5,20.65,40,RUN
151.2538383,0.65,0.06,-0.05,75.13,-8.12,12.15,33.72,14.33,42.48,RUN
151.3642247,-0.25,-0.15,-0.06,-39.06,11.47,-26.18,32.73,14.32,44.29,RUN
151.4736159,2.6,0.24,-0.29,-57.31,45.53,-51.51,33.8,16.47,42.66,RUN
151.5844829,1.54,0.19,0.01,-76.78,-6.9,37.48,34.02,20.01,42.98,RUN
151.6943965,0.14,0.08,-0.22,-42.79,10.38,18.25,34.4,21.07,41.41,RUN
151.8044846,0.55,0.16,0.03,73.06,-43.4,-27.65,35,22.23,41.08,RUN
151.9150007,1.72,0.12,-0.13,85.63,97.17,-19.17,36.83,21.48,42.7,RUN
152.0247905,0.25,-0.19,-0.03,67.5,2.56,-4.58,35.58,15.11,40.77,RUN
152.1364622,-0.15,-0.13,-0.13,18.8,-24.96,-9.09,35.39,14.55,42.7,RUN
152.2470753,2.29,-0.18,-0.18,-22.58,-17.15,9.7,35.79,15.98,42.83,RUN
152.358521,0.52,0,-0.12,-47.55,-5.37,15.26,34.51,17.47,42.99,RUN
152.4677851,-0.17,0.03,-0.11,26.37,-53.77,-2.32,34.42,18.38,42.92,RUN
152.5778811,2.47,0.36,0.6,11.54,57.74,-0.85,34.4,16.46,42.79,RUN
152.68664,1.34,0.01,0.05,90.58,-1.83,8.3,35.24,10.72,43.13,RUN
152.7975204,0.29,-0.03,0.02,3.3,9.77,-31.56,35.22,9.29,42.66,RUN
152.9075022,0.82,-0.39,-0.19,-35.03,113.1,-33.75,37.26,13.45,41.67,RUN
153.0167887,1.6,-0.09,0.19,-70.01,-56.64,10.31,35.25,17.75,43.53,RUN
153.1267366,-0.09,0.11,0.11,-50.35,-57.43,1.34,36.3,20.72,41.2,RUN
153.2355127,-0.29,-0.05,-0.29,-120.3,96.56,-4.64,40.19,21.5,34.12,RUN
153.345211,2.31,0.61,-0.07,82.7,-48.77,23.56,36.34,21.31,41.41,RUN
153.4535229,1.61,0.23,0.89,-53.34,99.12,-13.12,35.69,15.05,44.18,RUN
153.5632174,-0.1,0.14,0.15,-28.87,26.98,3.78,35.02,16.89,43.16,RUN
153.6722825,2.36,0.01,-0.16,-18.55,-80.69,37.41,37.7,16.25,40.52,RUN
153.7818923,1.44,0.32,0.21,-63.54,-26.79,20.51,35.01,18.31,42.66,RUN
153.8912954,0.14,0.21,-0.12,-37.05,-9.46,-4.88,36.22,21.39,40.94,RUN
154.0000508,0.96,0.29,0.04,104,-44.19,-1.46,36.88,21.4,39.2,RUN
154.1100514,1.73,0.44,0.1,105.59,56.21,7.32,36.68,16.3,40.95,RUN
154.2189875,0.17,0.07,0.34,-37.35,82.76,-36.99,35.75,13.31,42.61,RUN
154.3290894,-0.08,-0.12,0.23,22.28,-115.84,-20.75,36.56,16.41,42.29,RUN
154.4390323,2.24,-0.5,-0.07,-41.08,-14.59,25.94,38.66,18.09,39.73,RUN
154.5478065,0.73,0,-0.01,-98.14,14.04,-2.62,36.9,20.63,40.52,RUN
154.6566498,-0.33,-0.03,-0.19,21.67,-22.34,7.2,37.38,21.67,38.23,RUN
154.76689,2.36,0.33,0.09,70.92,-77.15,14.89,38.15,21.03,39.48,RUN
154.876101,0.83,-0.06,0.12,111.08,-0.67,-2.87,37.45,13.04,41.06,RUN
154.9860053,-0.03,-0.06,-0.08,22.22,-23.32,-12.63,35.6,11.78,41.24,RUN
155.0950406,1.1,-0.36,0.41,31.01,-29.85,-20.75,36.32,14.06,43.07,RUN
155.2051246,1.75,-0.26,-0.11,-128.23,-7.81,21.85,37.01,16.58,41.19,RUN
155.314836,0.62,0.3,-0.09,-79.04,5.92,27.28,36.74,20.39,40.17,RUN
155.4242303,0.03,0.15,-0.1,43.21,-30.88,-21.36,36.76,22.66,38.96,RUN
155.5344677,2.39,0.52,-0.04,64.09,12.33,14.53,36.22,18.64,41.92,RUN
155.6429286,0.53,-0.01,0.07,47.3,-3.54,-8.42,36.95,14.39,40.22,RUN
155.7529786,-0.04,-0.16,-0.17,1.1,-27.28,-23.56,36.21,13.17,40.54,RUN
155.8639424,3.36,0.19,0.1,-78.74,-3.91,-8.73,37.88,16.13,39.28,RUN
155.9737115,1.17,0.07,-0.22,-96.13,-37.66,29.48,36.23,20.65,41.28,RUN
156.0840824,-0.17,0.09,-0.16,-13.06,-5,12.76,38.33,20.53,37.52,RUN
156.1934721,2.23,0.06,-0.1,7.08,96.25,-3.05,38.96,20.74,37.45,RUN
156.3026772,1.75,-0.53,0.31,70.56,26.12,11.6,38.34,14.64,40.28,RUN
156.4117117,0.1,-0.03,0,21.97,12.33,-8.91,37.74,13.38,39.59,RUN
156.5206592,0.21,-0.2,-0.09,-7.26,-3.6,-0.12,37.95,13.65,39.34,RUN
156.6313477,2.38,-0.19,0.07,-84.72,19.59,15.93,37.05,16.09,41.15,RUN
156.7403066,0.18,0.03,-0.02,-100.04,-6.47,26.61,37.95,17.58,39.14,RUN
156.8491881,-0.18,0.06,-0.11,41.69,-61.4,-21.73,38.48,20.08,37.06,RUN
156.9581366,2.58,0.51,0.33,75.01,80.26,48.22,40.64,19.75,34.95,RUN
157.0668261,0.92,-0.06,0.19,40.83,-21.36,1.46,38.57,11.79,37.94,RUN
157.1761606,-0.21,-0.18,-0.01,19.04,-39.61,-20.45,38.5,11.19,38.16,RUN
157.2855685,1.56,0.62,0.27,103.21,145.81,36.44,39.94,16.35,38.28,RUN
157.3952372,1.3,0.1,0.23,-51.57,-27.4,-3.6,38.66,17.81,38.42,RUN
157.5037889,-0.27,0.15,-0.05,-52.43,-78.19,-11.84,38.76,19.49,37.62,RUN
157.6131077,0.23,0.25,-0.49,17.82,5.19,-24.41,41.38,23.5,32.57,RUN
157.7233028,2.04,0.28,0.22,57.56,-10.74,-3.05,38.67,21.13,39,RUN
157.8320303,-0.67,0.02,-0.27,40.71,31.62,17.15,38.79,15.77,39.61,RUN
157.9413784,-0.07,-0.22,-0.14,20.26,-22.64,-18.13,38.49,14.98,40.56,RUN
158.0523746,2.5,-0.46,0.26,-33.57,11.23,-10.68,37.83,18.6,42.55,RUN
158.1611879,0.64,-0.07,-0.06,-44.98,-8.85,40.95,38.12,18.48,39.65,RUN
158.2731428,-0.54,-0.05,-0.2,35.46,-34.67,-11.35,37.71,18.42,40.33,RUN
158.3834164,3.9,0.19,-0.24,-10.62,95.09,-17.94,39.42,18.85,38.93,RUN
158.4931271,1.27,0.05,0.01,121.52,-14.59,-9.7,37.68,11.82,42.35,RUN
158.6044164,0.38,-0.2,-0.23,14.22,4.94,-0.43,36.68,9.22,41.33,RUN
158.7154574,1.21,-0.56,-0.02,-55.3,14.1,-4.94,39.94,11.18,38.45,RUN
158.8247612,1.99,-0.41,0.17,-103.09,-19.84,42.97,37.65,15.88,42.32,RUN
158.9345479,0.69,0.17,-0.28,-111.82,46.51,23.74,38.43,19.2,38.84,RUN
159.0448914,0,0.22,-0.15,22.71,-37.41,-14.22,38.1,20.45,38.27,RUN
159.1551437,2,0.43,-0.09,51.94,26.98,15.01,37.49,19.4,40.33,RUN
159.2636592,0.41,-0.06,0,62.19,-0.43,-1.28,36.66,15.97,41.05,RUN
159.3735869,-0.12,-0.09,-0.1,5.8,-19.35,-28.75,35.11,15.08,41.72,RUN
159.4860554,2.5,0.07,-0.01,-21.42,-43.15,-1.16,35.84,18.23,42.42,RUN
159.5966423,1.09,-0.07,-0.06,-80.2,-18.37,21.18,36.23,20.72,41.1,RUN
159.7064443,0.08,0.1,-0.14,-9.95,19.9,15.32,36.15,22.49,38.82,RUN
159.81653,1.74,0.38,0,30.09,12.45,12.45,36.88,21.03,38.89,RUN
159.9282639,1.5,0.2,0.11,99.91,42.6,-3.85,38.39,15.38,38.24,RUN
160.0402443,0.17,-0.33,0.09,20.51,0.31,9.83,37.02,10.33,38.59,RUN
160.1491616,0.24,0.05,-0.02,-31.86,-17.94,-41.87,37.89,10.58,36.36,RUN
160.2591076,2.19,-0.5,-0.03,-77.39,5.37,-27.65,37.67,12.39,37.54,RUN
160.3687005,0.64,0.06,0.05,-86.06,-12.76,-0.79,36.62,17.46,38.39,RUN
160.4792535,-0.24,0,-0.01,-9.28,-48.71,-18.43,38.21,20.63,35.28,RUN
160.5894339,3.75,0.49,-0.03,3.42,90.7,64.27,37.43,20.26,35.62,RUN
160.6986394,1.16,-0.02,0.01,106.81,-10.01,-23.99,36.15,16.04,39.15,RUN
160.808888,0.41,-0.15,-0.09,-3.3,57.92,7.08,35.29,12.66,40.23,RUN
160.9185426,1.22,-0.95,0.14,52.92,-2.87,-19.47,35.53,12.92,40.83,RUN
161.0292511,1.53,0.11,-0.05,-82.76,27.34,29.72,35.82,15.37,41.54,RUN
161.1394188,0.2,0.18,-0.04,-29.05,16.72,33.63,33.81,16.41,42.94,RUN
161.2487884,0.31,0.32,-0.39,55.85,-41.56,-17.15,33.57,16.26,43.19,RUN
161.3594632,2.02,0.66,-0.07,106.32,-27.53,13.92,34.9,12.1,42.91,RUN
161.4682264,0.37,0.25,0.01,76.97,15.87,-26.25,33.83,7.4,43.09,RUN
161.5780485,-0.14,-0.08,-0.17,23.38,-47.42,-25.94,34.36,5.68,41.54,RUN
161.6883895,2.76,0.13,0.02,-39.98,-22.52,-51.7,35.6,8.46,42.81,RUN
161.7983701,0.72,0.02,-0.18,-106.08,-4.09,8.48,36.83,13.37,42.43,RUN
161.9078605,-0.33,0.12,-0.25,-0.24,-12.63,-5.68,37.68,15.94,39.45,RUN
162.0193143,3.73,-0.1,0.69,-5.86,81.79,-16.17,37.65,15.31,40.69,RUN
162.1290197,1.45,-0.08,0.07,78.43,-21.18,1.83,37.87,11.16,40.95,RUN
162.2393122,-0.02,-0.23,-0.17,26.06,-41.08,-15.08,37.28,9.36,40.97,RUN
162.3493969,1.43,-0.57,0.03,-35.1,34.61,-16.24,39.55,11.85,40.01,RUN
162.4592528,1.68,-0.28,0.02,-86.98,-14.16,49.99,37.45,16.37,42.52,RUN
162.5704215,0.49,0.24,0.08,-138.67,65.43,22.28,36.94,20.18,41.65,RUN
162.6788471,0.3,0.04,-0.01,74.89,-37.54,10.99,39.22,18.91,39.56,RUN
162.7889595,1.99,-0.06,0.07,63.29,28.32,35.4,38.4,14.67,42.33,RUN
162.8989439,-0.51,-0.11,-0.15,30.21,-14.59,-10.01,39.32,9.74,38.95,RUN
163.0118885,-0.09,-0.2,-0.12,-3.72,-12.15,-71.72,40.3,10.99,37.38,RUN
163.1227808,2.8,-0.76,0.08,-78.74,8.12,39.79,38.68,12.38,41.91,RUN
163.2347043,1.19,-0.37,0.15,-101.56,47.12,11.96,37.96,16.44,40.98,RUN
163.3445408,-0.02,0.09,-0.97,-23.19,-104.13,-53.04,42.59,24.73,29.93,RUN
163.4559186,2.94,0.24,0.23,30.09,11.11,105.59,38.79,23.79,38.71,RUN
163.5665951,-0.7,0.1,-0.08,154.72,76.97,-29.05,38.99,17.65,39.67,RUN
163.6772623,0.63,0.88,0.4,184.75,153.93,-62.5,39.72,18.73,37.48,RUN
163.7859385,1.95,0.08,0.47,77.09,85.14,157.84,39.21,22.68,38.18,RUN
163.8949633,1.36,0.14,-0.06,-112.79,-39.37,4.76,37.41,23.68,41.8,RUN
164.005223,0.11,0.26,-0.14,16.6,-126.1,-34.79,39.37,26.93,34.72,RUN
164.1148794,0.52,0.32,0.08,47.36,53.59,8.79,39.82,27.34,35.99,RUN
164.2253261,1.66,-0.21,0.04,91.25,7.87,56.52,37.59,25.55,39.72,RUN
164.3350232,2.01,-0.1,0.26,24.05,113.71,22.64,36.71,19.98,43.36,RUN
164.4442902,0.45,-0.24,0.15,43.52,-86.3,-24.41,35.57,17.66,43.32,RUN
164.5549231,2.08,-0.31,-0.13,-49.19,17.4,5.98,34.95,24.71,45.48,RUN
164.6660976,0.71,0.01,-0.02,-26.55,-8.73,18.07,34.53,25,43.57,RUN
164.7773151,-0.01,0.03,0.07,-18.68,20.45,2.32,33.22,24.08,44.46,RUN
164.8865354,2.81,0.13,0.22,27.1,-30.88,47.12,34.9,23.13,43.42,RUN
164.9965141,1.36,0.02,0.25,55.54,29.66,-11.23,35.05,19.46,44.79,RUN
165.1071782,0.16,-0.17,-0.08,35.46,-12.27,-9.7,33.23,17.03,45.39,RUN
165.2166686,1.59,-0.66,0.23,-32.84,-62.99,-13.73,34.85,18.3,42.44,RUN
165.3273768,1.78,-0.47,0.05,-88.13,14.47,3.6,35.12,21.36,41.55,RUN
165.4371767,0.39,0.16,0.07,-43.33,31.74,20.69,33.45,23.41,42.91,RUN
165.5463157,0.11,0.27,-0.41,40.16,-44.37,-9.83,32.47,22.74,43.62,RUN
165.655483,2.07,0.49,-0.07,67.38,-7.08,3.78,33.12,20.86,43.01,RUN
165.7664077,0.72,0.1,-0.05,57.68,44.01,-4.03,32.45,15.41,45.08,RUN
165.8764987,-0.17,-0.19,-0.2,45.65,-77.21,-19.84,31.65,13.7,45.39,RUN
165.986443,1.87,0.04,0.06,-45.35,9.7,-15.56,34.17,16.8,42.48,RUN
166.0962224,1.25,0.02,-0.02,-77.64,19.59,-4.88,34.72,20.41,42.22,RUN
166.2058806,-0.18,-0.01,-0.25,0.79,16.48,9.4,33.13,22.27,42.1,RUN
166.3156683,2,-0.03,0.06,33.75,10.01,9.64,33.85,20.78,42.77,RUN
166.425534,1.29,-0.21,0.07,67.32,43.82,9.7,34.56,16.8,42.79,RUN
166.5361388,0,-0.18,0.03,5.55,27.22,-18.68,33.8,11.91,43.73,RUN
166.6468544,2.19,-0.93,0.56,-23.56,-12.45,-1.71,33.98,13.57,45.87,RUN
166.7567601,1.61,-0.22,0.05,-117,43.46,28.63,33.76,17,44.81,RUN
166.867496,0,0.18,-0.21,-2.26,-25.33,11.54,34.5,18.98,42.59,RUN
166.9778399,0.42,0.09,0.03,42.66,4.94,-7.2,34.94,18.64,43.52,RUN
167.0881789,2.11,0.44,-0.31,92.04,-9.4,18.92,34.83,17.27,43.16,RUN
167.19835,0.38,-0.05,0.01,35.4,13.98,-14.89,32.75,11.78,46.26,RUN
167.3088517,-0.19,-0.13,-0.11,-21.55,-18.98,-6.65,34.06,10.53,45.3,RUN
167.4190273,2.36,-0.2,-0.29,-53.16,-46.88,-16.3,34.42,16.25,46.45,RUN
167.5293994,0.96,0.03,-0.06,-91.61,8.73,13.24,34.4,21.06,44.43,RUN
167.6398451,-0.3,-0.02,-0.32,21.06,6.65,-3.23,34.91,22.84,41.93,RUN
167.751137,3.07,0.26,0.26,-18.92,28.5,25.7,36.08,23.27,41.71,RUN
167.8609636,1.47,-0.09,-0.1,62.56,86.43,-3.72,36.05,20.59,42.98,RUN
167.971776,-0.12,-0.06,-0.18,94.91,17.15,-17.52,30.19,14.77,49.62,RUN
168.0849202,0.16,-0.27,-0.01,-56.64,-28.2,15.63,32.45,14.54,48.13,RUN
168.1945784,2.05,-0.27,-0.3,-72.81,-9.09,3.11,33.61,18.57,46.9,RUN
168.3053544,0.52,0.08,-0.08,-57.37,60.49,13.61,29.48,22.63,48.23,RUN
168.4146729,-0.13,-0.06,-0.55,-10.38,-118.71,2.2,28.86,24.79,50.06,RUN
168.5253477,2.74,0.35,-0.45,75.44,-4.64,-42.79,32.31,22.45,45.87,RUN
168.6353545,0.85,-0.17,0,35.77,57.43,3.36,29.21,13.31,50.15,RUN
168.7465794,0.09,-0.16,-0.24,37.11,-35.03,-6.59,30.47,8.36,48.77,RUN
168.8575618,2.51,-0.49,0.03,-51.33,29.24,-26.86,33.42,11.58,48.74,RUN
168.9675636,1.52,-0.2,-0.12,-122.56,98.75,0.79,35.45,16.05,46.48,RUN
169.0792389,-0.09,0.14,-0.36,-10.86,15.63,18.86,32.03,20.34,47.47,RUN
169.1889884,0.48,0.11,-0.28,23.68,-48.77,4.7,35.86,19.49,46.67,RUN
169.2986498,1.81,0.85,-0.33,94.42,27.1,25.57,35.72,16.89,44.74,RUN
169.409287,0.28,-0.15,-0.1,64.15,7.57,-34.06,35.07,11.05,43.99,RUN
169.5203259,-0.26,-0.09,-0.15,-53.1,-14.77,-15.99,35.21,11.35,42.98,RUN
169.6295798,2.63,0.28,-0.34,-20.57,-29.6,-23.13,34.57,16.58,45.74,RUN
169.7402167,1.07,0.23,-0.01,-79.28,18.92,18.19,33.34,20.04,45.95,RUN
169.8511553,-0.13,0,-0.39,21.67,-12.27,5.49,33.19,21.09,44.63,RUN
169.9611726,2.63,0.65,-0.16,-6.65,26,-9.83,35.22,20.85,43.12,RUN
170.0718486,1.48,-0.03,0.04,85.88,27.95,-4.15,36.13,16.6,43.95,RUN
170.1816478,-0.09,-0.1,-0.06,54.08,11.72,-24.29,35.06,13.48,43.66,RUN
170.2924545,0.45,-0.18,-0.25,-34.55,-32.35,11.72,34.89,13.67,44.71,RUN
170.4028192,1.87,-0.23,-0.13,-89.23,5.07,38.76,36.23,17,44.43,RUN
170.5124135,0.49,0.08,-0.17,-41.56,-23.25,2.14,35.24,19.38,43.98,RUN
170.6231651,-0.02,0.15,-0.23,6.53,-38.76,-0.43,37.49,20.83,41.64,RUN
170.733264,2.06,0.28,-0.32,68.42,41.14,2.14,36.18,16.74,44.63,RUN
170.8426173,0.66,-0.01,-0.06,69.52,15.99,-17.58,34.72,10.39,45.81,RUN
170.9515166,-0.25,-0.14,-0.25,3.91,-6.77,-34.79,33.13,8.25,45.9,RUN
171.0638001,2.69,-0.36,-0.25,-65,103.82,-13.31,35.93,11.05,45.03,RUN
171.175256,1.45,-0.28,0.05,-121.52,2.44,41.69,32.67,16.02,47.09,RUN
171.2846389,0.29,0.12,-0.18,-109.68,29.79,-2.81,32.46,20.48,45.32,RUN
171.3950689,0.81,0.28,-0.04,91.06,-90.09,4.39,35.33,19.98,42.14,RUN
171.5039902,1.88,0.24,-0.07,82.15,80.02,26.31,34.38,17.76,43.54,RUN
171.615139,0.01,0.02,-0.04,79.65,2.38,-16.72,31.76,12.63,45.5,RUN
171.7237842,0.18,-0.02,0.01,-63.78,-19.17,-12.57,31.36,10.29,46.34,RUN
171.8351753,2.21,-0.26,-0.17,-69.89,-55.11,7.87,32.96,15.99,46.61,RUN
171.9460301,0.67,-0.07,-0.2,-56.09,33.69,21.79,31.92,21.92,46.59,RUN
172.0560465,-0.46,0.06,-0.33,15.2,-38.7,15.14,30.88,22.77,45.47,RUN
172.1656821,2.82,0.96,-0.43,64.15,-7.08,-16.78,31.34,20.34,46.36,RUN
172.2772551,0.76,0.09,-0.34,52.49,72.57,-8.85,30.1,13.04,48.32,RUN
172.3874273,-0.13,-0.25,-0.28,73.12,-54.81,-29.36,27.15,8.26,49.76,RUN
172.4983823,2.4,0.26,-0.42,-79.04,-13.31,-22.16,31.76,9.88,46.68,RUN
172.6093254,1,0.27,-0.36,-73.61,31.49,-2.99,31.23,19.51,47.72,RUN
172.7185552,-0.35,0.29,-0.38,0.18,-31.07,2.5,29.57,22.45,48.41,RUN
172.8292315,2.39,0.08,0.03,70.13,-13.18,9.46,33.62,19.27,46.59,RUN
172.9383054,1.55,-0.3,-0.22,64.94,80.08,20.69,32.18,14.29,47.12,RUN
173.0476894,0.27,-0.15,-0.23,60.85,-18.74,4.03,30.46,9.92,48.24,RUN
173.1576459,0.2,-0.25,-0.04,-97.9,-34.18,-15.44,32.56,9.83,46.08,RUN
173.2674367,1.74,-0.15,-0.17,-113.34,20.81,18.98,33.23,19.73,45.84,RUN
173.3777015,0.31,-0.02,-0.16,-26.61,0.67,26.92,32.52,20.54,44.91,RUN
173.4876525,-0.06,0.04,-0.17,35.77,-40.71,0.61,33.94,19.01,43.98,RUN
173.5982494,3.52,0.97,-0.13,89.23,-16.48,-58.23,34.58,18.69,46.09,RUN
173.7079923,0.7,-0.23,-0.04,62.26,29.66,-3.54,34.94,12.34,45.08,RUN
173.8175645,-0.18,-0.06,-0.05,64.88,-26.61,-36.68,33.07,9.69,45.56,RUN
173.9283917,3,-1.08,-0.2,-49.62,41.81,-1.04,35.05,12.4,48.29,RUN
174.0382755,1.52,0.09,-0.14,-107.42,34.55,21.12,33.06,19.42,47.63,RUN
174.1492455,0.54,-0.1,-0.29,-95.58,53.83,2.87,31.57,20.63,47.36,RUN
